#OTU ID	d__Bacteria;p__Firmicutes_D	d__Bacteria;p__Firmicutes_C	d__Bacteria;p__Actinobacteriota	d__Bacteria;p__Bacteroidota	d__Bacteria;p__Firmicutes_A	d__Bacteria;p__Fusobacteriota	d__Bacteria;p__Firmicutes_B_370539	d__Bacteria;p__Proteobacteria	d__Archaea;p__Thermoplasmatota	d__Bacteria;p__Deinococcota	d__Bacteria;p__Desulfobacterota_I	d__Bacteria;p__Verrucomicrobiota	d__Bacteria;p__Firmicutes_G	d__Bacteria;p__Cyanobacteria	d__Bacteria;__	d__Archaea;p__Methanobacteriota_A_1229	d__Bacteria;p__Campylobacterota	d__Bacteria;p__Synergistota
ERR2314175	0.021603871413757345	0.002131582	0.005127319	0.34399124323078695	0.5254061527825786	0	0.000979376	0.019817951376886737	0	0	0.000115221	0.075469524	0	0.005242539	0.000115221	0	0	0
ERR2314203	0.003977955	0.031450711	0.005262504	0.7236978411304024	0.2185803671321427	0	0.000165748	0.013881407	0	0	0.002071852	0.000331496	0	0.000580119	0	0	0	0
ERR2314209	0.070123365	0.009924868	0.00064929	0.7490956312030423	0.15944717558668028	0	0.000185512	0.007884241	0	0	0.002040627	0.00064929	0	0	0	0	0	0
ERR2314213	0.034757935804220604	0.009576166	0.001596028	0.4534491931193474	0.44671040964710057	0	0.000532009	0.007448129	0	0	0.002128037	0.042560738	0.000354673	0.000886682	0	0	0	0
ERR2314216	0.013258100249238437	0.008827195	0.021704513985045693	0.439732761	0.4667335918028247	0	0.000519247	0.017862088	0	0	0	0.005227084	0.000138466	0.025823871503738577	0	0	0.000173082	0
ERR2314218	0.009958459	0.003414329	0.033062084	0.5118647925795254	0.40932111762362716	0	0	0.031696352358732145	0	0	0.000455244	0.000227622	0	0	0	0	0	0
ERR2314232	0.007953724	0.006652205	0.028826223186309955	0.26218365871294286	0.6857556037599422	0	0.000241022	0	0	0	0.005302483	0.002313811	0	0.000385635	0.000385635	0	0	0
ERR2314252	0.013288377627925426	0.071152321	0.017106307021023403	0.28014676715589054	0.18112852042840144	0	0	0.00609877	0	0	0.005652519	0.4254264180880603	0	0	0	0	0	0
ERR2318026	0.013884162526373103	0.002858504	0.000340298	0.44980603008235215	0.4746477914653236	0	0	0.039134282	0	0	0.002245967	0.002586266	0	0.014496699108418975	0	0	0	0
ERR2318074	0.009234662	0.008918406	0.011068943706514863	0.45256167	0.4758380771663504	0	0.000189753	0.012460468058191019	0	0	0.000253004	0.017963314358001265	0	0.011511701454775458	0	0	0	0
ERR2318132	0.002156686	0.000401244	0.001053265	0.009228609	0.013993379476376768	0	0	0.9731668171331126	0	0	0	0	0	0	0	0	0	0
ERR2318141	0.19865067466266867	0.017241379310344827	0.14767616191904048	0.3148425787106447	0.3028485757121439	0	0	0.002248876	0	0	0.016491754	0	0	0	0	0	0	0
ERR2318157	0.004051864	0.000378174	0.004376013	0.777201513	0.20669908157752567	0	0	0.003997839	0	0	0.001242572	0.002052944	0	0	0	0	0	0
ERR2318198	0.013165675869152479	0.002054219	0.002832332	0.2273335615798811	0.10252419932148527	0.000311245	0.000248996	0.001556226	0	0	0.000466868	0.6490709328021413	0	0	0	0	0.000311245	0.000124498
ERR2318204	0.001724451	0.036758032	0.000181521	0.6255218732982393	0.27146487565801414	0	0.001452169	0.012161916863314576	0	0	0.006444001	0.043746596478489747	0	0	0.000544563	0	0	0
ERR2318304	0.026350710900473934	0.04	0.018388625592417062	0.4204739336492891	0.3537440758293839	0	0	0.13800947867298577	0	0	0.002464455	0.00056872	0	0	0	0	0	0
ERR2319274	0.045339252	0.026678141	0.020880514539360448	0.1764199655765921	0.7298215418063231	0	0	0.00022647	0	0	0.000407646	0.000135882	0	0	0	0	9.058791557206268e-05	0
ERR2319290	0.010728606003684572	0.015316259	0.000397356	0.2941155221616154	0.23476501824224252	0	0.001481053	0.028428999747137234	0	0	0.004226421	0.41054076509048876	0	0	0	0	0	0
ERR2319339	0.024092711	0.019518145776151265	0.003964623	0.34766697163769444	0.5858493443122903	0	0.003354681	0.015553522	0	0	0	0	0	0	0	0	0	0
ERR2319377	0.010462868190606165	0.011713863300352553	0.002615717	0.5177982486068463	0.44569543955419083	0	0.001933356	0.003980439	0	0	0.004094166	0.001023541	0	0	0.000682361	0	0	0
ERR2319397	0.008341452	0	0.001765709	0.4635289819775938	0.5137603507062835	0	0.001461276	0.0076717	0	0	0	0.002191914	0	0.000304433	0.000974184	0	0	0
ERR2319461	0.010383313512030007	0.018708261	0.000457415	0.6795810081419815	0.19161101454578722	0	0.000594639	0.03270515	0	0	0.000914829	0.064724179	0	0	0	0	0	0.00032019
ERR2319485	0.020713802336187366	0.012534204254567922	0.026274752111101304	0.4336069673698767	0.40509606614293703	0.000470768	0	0.099596905	0	0	0.000912113	0	0	0	5.8846029364168654e-05	0	0.000735575	0
ERR2319502	0.005047195	0.013502884111169376	0.002687467	0.7864446775039329	0.17632406921866806	0	0	0.011601992658626114	0	0	0.004391715	0	0	0	0	0	0	0
ERR2319526	0.020681403828623518	0.014414311759343665	0.00894485	0.31517775752051047	0.5958295350957156	0	0.001139471	0.009001823	0.000170921	0	0.002905652	0.027860073	0.000170921	0.000227894	0.003475387	0	0	0
ERR2319531	0.009236187	0.025150337220505664	0.004186186	0.15056978637164026	0.7805574936044387	0	9.96710854181202e-05	0.004451975	0	0	0.000830592	0.024286521146881956	0.000132895	0.000498355	0	0	0	0
ERR2319576	0.068793719	0.000150974	0.002264607	0.7189874691761864	0.19641688893362186	0	0.000100649	0.010467515	0	0	0.00251623	0	0	0	0.000100649	0	0.000201298	0
ERR2319586	0.007551703	0.037930147	0.006436111	0.4765296490174204	0.4628850939672187	0	0.000343259	0.000128722	0	0	0.001072685	0.000686518	0	0	0.000300352	0	0.006135759	0
ERR2319588	0.00477327	0.03699284	0.009546539	0.431980907	0.5113365155131265	0	0	0.004176611	0	0	0	0.001193317	0	0	0	0	0	0
ERR2319603	0.045275590551181105	0.031496062992125984	0	0.1830708661417323	0.7037401574803149	0	0	0.010826771653543307	0	0	0.011811023622047244	0.010826771653543307	0	0.002952756	0	0	0	0
ERR2319687	0.006698057	0.002984283	0.0030506	0.7029643875588567	0.26659592811194377	0	0.00026527	0.013396114	0	0	0.003249552	0.000132635	0	0	0.000132635	0	0.000530539	0
ERR2319713	0.003477767	0.022179637318570568	0.002271195	0.7019056744384116	0.2536285886653181	0	0	0.002803506	0	0	0.000390362	0.004081053	0	0.008765393	0	0	0.000496824	0
ERR2319760	0.011627234337941807	0.017932550471452535	0.078671834	0.6352172152484526	0.23491641117602824	0	0	0.018453173	0	0	0.003065888	0	0	0	0	0	0.000115694	0
ERR2404903	0.15585500887913925	0.000522302	0.022876841	0.4006058706779484	0.41178314008147915	0	0	0.008147916	0	0	0.000208921	0	0	0	0	0	0	0
ERR2404946	0.020276008	0.021549893842887472	0.001273885	0.32940552016985136	0.6211252653927813	0	0	0.004352442	0	0	0.001804671	0.000212314	0	0	0	0	0	0
ERR2404971	0.055185846453497805	0.010550235351403993	0.005843207	0.1739977276416166	0.7476059081317968	0	0.000486934	0.001136179	0	0	0.000324623	0.000811557	0	0.003083915	0.000973868	0	0	0
ERR2404976	0.19231970028098658	0.12683421792069935	0.064626912	0.018966594	0.5942085544801748	0	0.000234155	0	0	0	0	0.002809866	0	0	0	0	0	0
ERR2404986	0.055856331704740525	0.021919979	0.000924336	0.3414762973722435	0.5524891060345966	0	0.000264096	0.012808662353096528	0	0	0.003169154	0.009243365	0	0.001056385	0	0.000528192	0.000264096	0
ERR2405024	0.006219578	0.017937623940868938	0.004957635	0.2702361636920858	0.6873084550207319	0	0	0.008112493	0	0	0.001081666	0.003515414	0.000180278	0.000270416	0.000180278	0	0	0
ERR2405031	0.036266277	0.003042473	0.013021784106121455	0.4799805281732993	0.4403066812705367	0	0.000243398	0.019958622368260924	0	0	0.005841548	0.001338688	0	0	0	0	0	0
ERR2405111	0.011782032400589101	0.075110457	0.001472754	0.5073637702503682	0.3943298969072165	0	0	0.009204713	0	0	0.000736377	0	0	0	0	0	0	0
ERR2405143	0.003732736	0.011011571	0.002426278	0.5918253079507279	0.17161254199328108	0	0	0.000186637	0	0	0.001586413	0.21743187756625607	0	0	0	0	0.000186637	0
ERR2405149	0.015948963	0.018839712918660288	0.00488437	0.4564393939393939	0.4024122807017544	0.002791069	0.000199362	0.001694577	0	0	0.00099681	0.09469697	0	0	0	0	0.000199362	0.000897129
ERR2405217	0.017166425147698137	0.005573515	0.008583213	0.28837364842269536	0.6510979823876937	0	0.000334411	0.001114703	0	0.000334411	0.001337644	0.010143796678185263	0	0.015940251922862556	0	0	0	0
ERR2405263	0.058770883	0.006414081	0.015214797136038186	0.3193615751789976	0.591736277	0	0.000298329	0.001491647	0	0.000298329	0.001939141	0.003878282	0.000298329	0	0.000298329	0	0	0
ERR2405273	0.004671151	0.019805680119581465	0.000373692	0.6554559043348281	0.3118460388639761	0	0	0.003736921	0	0	0.003363229	0	0.000373692	0	0	0	0	0.000373692
ERR2405326	0.058324496	0.001908802	0.008165429	0.4698833510074231	0.45291622481442206	0	0	0.004984093	0	0	0.003075292	0.000318134	0	0.000424178	0	0	0	0
ERR2405395	0.005880145	0.015638684	0.028587514074815464	0.3805204553984737	0.5499186788439885	0	0.000938321	0.002502189	0	0	0.002689854	0.01307394	0	0.000250219	0	0	0	0
ERR2523866	0.021318931	0.004192723	0.007461626	0.11903069926094371	0.8399658897100626	0	0.002416146	0.003482092	0	0.000497442	0.00092382	0.000710631	0	0	0	0	0	0
ERR2523903	0.00414533	0.004023409	0.001097293	0.626188734	0.3567422579858571	0	0.001706901	0.004633016	0	0	0.000487686	0.000243843	0	0	0	0	0.000731529	0
ERR2523946	0.035923754	0	0.004398827	0.35355571847507333	0.3528225806451613	0	0.000366569	0.2523826979472141	0	0	0	0	0	0.000549853	0	0	0	0
ERR2523959	0.03957965	0.018562168532704773	0.015910430170889805	0.3566097033981536	0.5546061677470046	0	0.001374975	0.003633864	0	0	0.001374975	0.007660577	0	0	0.000687488	0	0	0
ERR2524115	0.005	0.006060606	0.011969697	0.49318181818181817	0.4459090909090909	0	0	0.017424242424242425	0	0	0.020454545454545454	0	0	0	0	0	0	0
ERR2524124	0.073373428	0.006779661	0.009294697	0.13275013668671404	0.6469108802624385	0	0.000984144	0.003608529	0	0	0.002843084	0.12039365773646801	0.000218699	0.000218699	0.000656096	0.001093494	0	0.000874795
ERR2524180	0.015572281339216195	0.008305217	0.015442512	0.34842979496496235	0.5956397612250195	0	0	0.014663898261095251	0	0.000389307	0.001167921	0	0	0	0.000389307	0	0	0
ERR2579425	0.006109288	0.034166761	0.00181016	0.7214617038126485	0.1764905532300034	0	0.000565675	0.003394049	0	0	0	0.056001810159520306	0	0	0	0	0	0
ERR2579660	0.023594789	0.001184294	0.003188485	0.26528195317482006	0.5680058303725972	0	0.003006286	0.005830373	0.000455498	0	0.009565455	0.10849959005192676	0.001366494	0.003370684	0.003917282	0	0	0.002732987
ERR2579682	0.016798080219403495	0.011587247	0.005485087	0.2926979773740144	0.6617072334590333	0	0.000342818	0.001851217	0	0	0.000685636	0.008844703	0	0	0	0	0	0
ERR2579683	0.006186512	0.028488505308179944	0.003475139	0.1831894905674788	0.7254639883907431	0	0	0.007790422	0	0	0.00137478	0.017566638661880393	0	0.026464523027571987	0	0	0	0
ERR2579694	0.10234116230051189	0.029810298	0.053673592	0.10527702499247214	0.6939927732610659	0	0	0.00617284	0	0	0.002408913	0.005758808	7.527853056308341e-05	0.000188196	7.527853056308341e-05	0.000150557	0	7.527853056308341e-05
ERR2579758	0.021748462	0.017742166261267706	0.000858492	0.7079696666189726	0.24352554013449706	0	0	0.005866361	0	0	0.001001574	0.001287738	0	0	0	0	0	0
ERR2579802	0.010791367	0.00232755	0.010368176047397376	0.3876428269149386	0.5480321625052899	0	0	0.023910283537875582	0	0	0.009521794	0.00507829	0	0.001692763	0	0	0	0.000634786
ERR2579848	0.005395428	0.028113020019877893	0.001845804	0.20729802640920061	0.39173647593355104	0	0	0	0	0	0.007667187	0.35794405792985945	0	0	0	0	0	0
ERR2579866	0.040163196100249036	0.008000848	0.031685477	0.2677369787527155	0.626185556	0	0.0003709	0.020399512531129125	0	0	0.00286123	0	0	0.002013458	0.000211943	0	0.0003709	0
ERR2579882	0.010901883052527254	0.002820767	0.011740489441183197	0.5697949226195014	0.38591141267058016	0	0	0.017382023328504994	0	0	0.00099108	0.000457422	0	0	0	0	0	0
ERR2579898	0.029477492816856445	0.006917101	0.00138342	0.2973289347664148	0.5576247738639991	0	0	0.013089283813983187	0	0	0.002979674	0.0904544	0	0	0	0	0	0.000744919
ERR2579904	0.040374951	0.014681800214580158	0.008922017	0.3270653340109549	0.6034784572816082	0	0.000112937	0.002089333	0	0	0.00146818	0	0.000169405	0.001637585	0	0	0	0
ERR2579929	0.040755641	0.008221095	0.009970264	0.31100227391988805	0.076438692	0	0	0.2656987930732902	0	0	0.004897674	0.28301556760538743	0	0	0	0	0	0
ERR2580062	0.010808194870140345	0.017099532182610098	0.012743990966284884	0.3119858041619616	0.6359090175834812	0	0.000645265	0.006452654	0	0	0.003306985	0.000483949	0	0	0	0.000403291	0.000161316	0
ERR2580078	0.037024135	0.002139836	0.002239363	0.6042299079372978	0.28375217715849715	0	0.000348345	0.055785021	0	0	0.003931326	0.00920627	0	0.001244091	9.952724558347848e-05	0	0	0
ERR2580088	0.02252907	0.041787790697674417	0.005450581	0.19876453488372092	0.6646075581395349	0	0.000726744	0.012718023255813954	0	0	0.002180233	0.047601744	0	0.003633721	0	0	0	0
ERR2580098	0.009511731	0.003012048	0.001743817	0.683576411	0.24270767279644895	0	0	0.02076728	0	0.000475587	0.006341154	0.011255549	0	0.020291693088142042	0.000317058	0	0	0
ERR2587834	0.013658106747230614	0.004091138	0.00541289	0.40344914400805637	0.5669058408862034	0.000251762	0	0.006231118	0	0	0	0	0	0	0	0	0	0
ERR2696445	0.036761919199575534	0.011672856818009551	0.013264610020465398	0.11498521943454862	0.7331160463882361	0	0.000606382	0.006063822	0	0	0.006367013	0.074509209	0.000757978	0.001667551	0.000227393	0	0	0
ERR2696457	0.010157858613589567	0.00164722	0.042690459849004804	0.6288263555250515	0.28647906657515443	0	0.00082361	0.014962251201098146	0	0	0.014001372683596431	0.000411805	0	0	0	0	0	0
ERR2696467	0.088179719	0.006403527	0.002939324	0.5904891874868781	0.284169641	0	0	0.017111064	0	0	0.001469662	0.00556372	0	0.003674155	0	0	0	0
ERR2696480	0.041776205726303715	0.003106926	0.002963529	0.541035323	0.3596386406003537	0	0	0.025572391377085224	0	0	0.020696907413603555	0.00210315	0	0.003106926	0	0	0	0
ERR2696484	0.00661157	0.012160566706021251	0.011688311688311689	0.19775678866587956	0.7681227863046045	0	0	0	0	0	0.002479339	0.001180638	0	0	0	0	0	0
ERR2696491	0.01333042	0.012674825174825174	0.00152972	0.19340034965034966	0.18640734265734266	0	0	0.5620629370629371	0	0	0	0.027534965034965036	0	0.003059441	0	0	0	0
ERR2696493	0.025074058400338554	0.006665256	0.011531950909860348	0.2093736775285654	0.6760473973762167	0	0.001692763	0.002962336	0	0	0.010156580617858655	0.054380025	0.000317393	0.000634786	0.001163775	0	0	0
ERR2696518	0.013160086623354989	0.011327669	0.003442723	0.30351490921206065	0.6460103281692487	0	0.000277639	0.003498251	0	0	0.001776889	0.015270142706424565	0.000111056	0.001166084	0.000111056	0	0.000333167	0
ERR2696523	0.007272727	0.004206774	0.020962566844919785	0.11793226381461676	0.7766844919786097	0	0.00114082	0.032941176	0	0	0	0.008770053	0	0.029946524064171122	0	0	0.000142602	0
ERR2696525	0.004894851	0.000181291	0.004079043	0.21138506163886875	0.7596990572878898	0	0.000906454	0.008611313	0	0	0.000815809	0.008430022	0.000634518	0	0	0.000362582	0	0
ERR2696545	0.004960196	0.00832823	0.002143295	0.2467850581751378	0.7001224739742805	0	0.000489896	0.022657685	0	0	0.010104102878138396	0.00183711	0	0.002143295	0.000244948	0	0.000183711	0
ERR2696565	0.035235612	0.042998363	0.002607799	0.3623021408211535	0.5449693735217418	0	0	0.004912366	0	0	0.000849051	0.006125296	0	0	0	0	0	0
ERR2696606	0.027654976	0.010560958836820906	0.005403281	0.18135376756066413	0.7294429708222812	9.824147755182238e-05	0.001178898	0.006926024	0	0	0.006090972	0.030454858041064937	0.000245604	0	0.000294724	0	0.000196483	9.824147755182238e-05
ERR2696667	0.010321324245374878	0.007659851	0.003180785	0.2910743265173645	0.6775073028237585	0	0	0.008049335	0	0	0	0.002077248	0	0.000129828	0	0	0	0
ERR2696679	0.00204499	0.049190294589067596	0.00303985	0.5685071574642127	0.3522909412479965	0	0.00049743	0.020118277786989443	0	0	0.00270823	0.00093959	0	0.00033162	0.00033162	0	0	0
ERR2696697	0.060086033315028375	0.019906644700713894	0.014964305326743548	0.1370126304228446	0.7004850814570749	0	0.00096101	0.015147354933186894	0	0	0.003523705	0.043520044	0.000503386	0.000732198	0.000686436	0	0.002196595	0.000274574
ERR2696714	0.006729173	0.020008075007850703	0.004082365	0.4867883899331569	0.4510340496164371	0	0.00157014	0.02099502	0	0	0.003140281	0.000493473	0	0.005159033	0	0	0	0
ERR2696716	0.003161667	0.001686222	0.001756481	0.34117895032670553	0.3146912105669922	0	0.000421556	0.006815148	0	0	0.008150074	0.32213869177264104	0	0	0	0	0	0
ERR2696734	0.012005717008099095	0.003049071	0.01896141	0.11033825631252978	0.7881848499285374	0	0.00028585	0.00219152	0	0	0.000762268	0.06374464	0	0.00028585	0	0	0	0.000190567
ERR2696750	0.007910048	0.011636268549388769	0.001242074	0.6136497352422043	0.36294698306857553	0	0.000196117	0.000588351	0	0	0.001372818	0.000457606	0	0	0	0	0	0
ERR2696765	0.090277778	0.018849206349206348	0.005952381	0.44642857142857145	0.3759920634920635	0	0	0.015873015873015872	0	0	0	0.046626984	0	0	0	0	0	0
ERR2696825	0.039155517	0.00699644	0.003927826	0.2464710936541058	0.6962071928317172	0	0.000859212	0.002577636	0	0	0	0.003068614	0	0.000736467	0	0	0	0
ERR2696829	0.07216368	0.011767600147607528	0.001066054	0.49838041740128747	0.25855918651851245	0.001845094	0.000328017	0.017630899	0	0	0.0019681	0.13493788183197344	0.000123006	0.000451023	8.200418221329287e-05	0	0.000697036	0
ERR2696842	0.029963974	0.016973812	0.002009145	0.285090758	0.6401205487044478	0	0.00083137	0.018740473881114036	0	6.928086462519052e-05	0.000415685	0.005022863	0	0.00076209	0	0	0	0
ERR2696851	0.009684972	0.037249893571732653	0.014651625	0.46938413509294735	0.45998297147722433	0	0	0.001419044	0	0	0	0.007024266	0	0	0.000603094	0	0	0
ERR2696857	0.06017192	0.003024514	0.016077682266794013	0.075612862	0.7758675581025152	0	0.00063674	0.005093919	0	0	0.009073543	0.049028972	0.00095511	0.000795925	0.001751035	0.000795925	0	0.001114295
ERR2696862	0.022514619883040935	0.031140350877192982	0.003508772	0.4866959064327485	0.39415204678362575	0	0.001169591	0.025438596	0	0	0.011695906432748537	0.019005847953216373	0.001169591	0.000730994	0.00248538	0.000292398	0	0
ERR2696884	0.052289562	0.053198653	0.002760943	0.4764646464646465	0.37457912457912457	0	0.00020202	0.00973064	6.734006734006734e-05	0	0.001515152	0.029023569023569024	0	0	0.00016835	0	0	0
ERR2696890	0.011309818336042977	0.13762635187672298	0.029900332225913623	0.21403831200961335	0.5606842440093306	0	0.000141373	0.001201668	0	0	0.013501095638651305	0.031596804976320066	0	0	0	0	0	0
ERR2696891	0.021729259907893882	0.004410715	0.013232146	0.065771551	0.8618408250632419	0	0.000454044	0.003632354	0	0	0.000129727	0.028799377	0	0	0	0	0	0
ERR2696897	0.078657797	0.01066901	0.008367851	0.087611397	0.7518513869712564	0	0.001631731	0.00560646	0.00054391	0	0.001882766	0.051169407137776665	0.000167357	0.000209196	0.00054391	0.000878624	0.000209196	0
ERR2696914	0.030238951152463524	0.025163882	0.004863608	0.4643687883273419	0.45358426728695284	0	0.004440685	0.009092831	0	0	0.003383379	0.004863608	0	0	0	0	0	0
ERR2696915	0.014439805149617258	0.009394572	0.000869868	0.6153444676409185	0.33194154488517746	0	0.000347947	0.02348643	0	0	0.00243563	0	0	0.001739736	0	0	0	0
ERR2696957	0.03876937	0.003973435	0.010501220412101947	0.13770789578248283	0.7328148947039791	0	0.00085145	0.036839416472725206	0	0	0.003632855	0.019867173752625304	0.000283817	0.014758471930521655	0	0	0	0
ERR2696969	0.1120950323974082	0.016990640748740102	0.006983441	0.40417566594672427	0.4431965442764579	0	0	0.008567315	0	0	0.000791937	0.007055436	0	0	0.000143988	0	0	0
ERR2696984	0.00320197	0.026559934	0.007307061	0.7313628899835797	0.2090311986863711	0	8.210180623973728e-05	0.014573070607553366	0	0	0.007389163	0.000205255	0.000287356	0	0	0	0	0
ERR2696985	0.032582307594020185	0.015460624387750756	0.013756974	0.6156565441458325	0.3160270880361174	0	0	0.002512884	0	0	0.004003578	0	0	0	0	0	0	0
ERR2697001	0.3495824870232453	0.016474836	0.004965019	0.22477995937711578	0.3583841119386143	0	0.00586775	0.004965019	0	0	0.00248251	0.031821259	0	0.000677048	0	0	0	0
ERR2697002	0.092834258	0.004141596	0.003672736	0.31296397593185904	0.554817535	0	0.007736188	0.013518793	0	0	0.000625147	0.003829022	0	0.005860749	0	0	0	0
ERR2697003	0.064130523	0.022696066553590178	0.000565382	0.63128988	0.2641143687908893	0	0.00298845	0.006865358	0	0	0.006299976	0.000807689	0	0.000242307	0	0	0	0
ERR2697021	0.020317791	0.033862985	0.001823392	0.3562125553529565	0.5552227142485022	0.000260485	0.002214118	0.005860901	0	0	0.008856473	0.015108101067986456	0	0.000260485	0	0	0	0
ERR2697028	0.00412595	0.015309446	0.001302932	0.48881650380021713	0.256243214	0	0	0.012052117263843648	0	0	0.002823018	0.21932681867535286	0	0	0	0	0	0
ERR2697056	0.075542965	0.014518414	0.004485364	0.15728281397544855	0.6229933899905571	0	0.002124646	0.003600094	0	0	0.005075543	0.11378659112370161	0	0.000354108	0.000236072	0	0	0
ERR2697592	0.011923688	0.003974563	0.022787493	0.47403285638579756	0.044250132485426606	0	0	0.3913619501854796	0	0	0.002649709	0.049019607843137254	0	0	0	0	0	0
ERR2697610	0.052011626128193364	0.009943399	0.023481719	0.14586201621538933	0.7603640813828973	0	0.000229463	0.00198868	0	0	0.000152975	0.004895212	0	0.001070828	0	0	0	0
ERR2697611	0.000944287	0	0.011331445	0.014636449480642116	0.066572238	0	0	0.9065155807365439	0	0	0	0	0	0	0	0	0	0
ERR2697622	0.013460015835312747	0.013460015835312747	0	0.5494853523357086	0.32937450514647665	0	0	0.049881235	0	0	0.022169437846397466	0.022169437846397466	0	0	0	0	0	0
ERR2697640	0.028159514374841918	0.005227215	0.002697918	0.2749346598094596	0.6413455863755164	0	0.001517579	0.037096366	0	0	0.001011719	0.005058595	0	0.002950847	0	0	0	0
ERR2697651	0.017575519811690858	0.02346018	0.000392311	0.26504511573165945	0.4742251863475873	0	0.00219694	0.004315418	0	0	0	0.2082385249117301	0	0.004550804	0	0	0	0
ERR2697756	0.011661807580174927	0.028425655976676383	0.002672498	0.5036443148688047	0.4419339164237123	0	0	0.007774538	0	0	0.001943635	0.001943635	0	0	0	0	0	0
ERR2697761	0.035122753435921535	0.000587337	0.001292141	0.2959003876424292	0.4328673793022436	0	0.001292141	0.20368847644778573	0	0	0.002114413	0.023610947961940562	0.000704804	0.001762011	0.001057207	0	0	0
ERR2697802	0.09651411	0.015650936684847048	0.002134219	0.30780175480199196	0.5160066397913209	0	0	0.006639791	0	0	0.013753853450320134	0.026084894	0	0.015413801280531183	0	0	0	0
ERR2697827	0.021891512994715843	0.004744958	0.096948129	0.19691577698695137	0.610589885	0	0.00043136	0.056292462	0	0	0.004205759	0.007548798	0	0	0.00043136	0	0	0
ERR2697829	0.022916435467761623	0.005659749	0.002718899	0.13705471090888913	0.8167794917323271	0	0.001997559	0.010542670069914549	0	0	0.001165242	0.000610365	0.000388414	0	0.000166463	0	0	0
ERR2697862	0.036644512	0.04598527	0.005209269	0.3738099514999102	0.531345428	0	0	0.002425004	0	0	0.003951859	0	0	0	0.000628705	0	0	0
ERR2697875	0.027091927836955854	0.052213534	0.017117172587894833	0.5697309278985284	0.2906224986146173	0	0	0.003879071	0	0.000123145	0.026106766824702914	0.001539314	0	0.011575641893972047	0	0	0	0
ERR2697899	0.002350176	0.001846567	0.003693134	0.8264226959879134	0.15846902803424542	0.000839349	0	0.003861004	0	0	0.001846567	0	0	0	0	0	0.000671479	0
ERR2697901	0.00821969	0.001245408	0.005479793	0.308549723	0.35599975091848807	0	0.001183137	0.018369761504452332	0	0	0.005542064	0.2931066691574818	0.000373622	0	0.001245408	0	0.000186811	0.000498163
ERR2697914	0.005284117	0.004594884	0.004288559	0.6500229744218103	0.1039975493950069	0.000765814	0	0	0	0	0.002680349	0.2283657527952213	0	0	0	0	0	0
ERR2697922	0.14990630855715179	0.080574641	0.04934416	0.30418488444722047	0.306683323	0	0	0.004996877	0	0	0.001249219	0.10306058713304185	0	0	0	0	0	0
ERR2697924	0.068839207	0.025135784	0.000884173	0.4596438044713907	0.37236326891499305	0	0	0.001263105	0	0	0.002905141	0.067576102	0	0.001389415	0	0	0	0
ERR2697926	0.040856031	0.001768659	0.013088079235939158	0.2543332154227096	0.6706756278740714	0	0	0.006720906	0	0	0.00088433	0.009020163	0	0.002652989	0	0	0	0
ERR2697950	0.065840789	0.00022941	0.011929341592108282	0.3742830924523973	0.5027529249827942	0	0	0.002064694	0.00022941	0	0.010438173893094746	0.032002752924982794	0	0	0	0	0.00022941	0
ERR2697961	0.015148646089755729	0.000473395	0.001514865	0.023764438553304297	0.16388941488354478	0	0	0.7913274001136148	0	0	0	0.001609544	0	0.002272297	0	0	0	0
ERR2697983	0.016418480336006108	0.010309278350515464	0.022718594883543337	0.5996563573883161	0.28388697976326843	0.041046201	0	0.008781978	0	0	0.009927453	0.003054601	0	0	0	0	0.004200076	0
ERR2697985	0.012159971	0.012880562	0.002251847	0.404611782	0.5161232210412539	0	0	0.008466943	0	0	0.001441182	0.041073680417942716	0	0.000990812	0	0	0	0
ERR2697994	0.002315887	0.022000926354793886	0.009031959	0.7420101899027327	0.20866141732283464	0	0	0.004631774	0	0	0.010189902732746642	0.000694766	0	0	0.000463177	0	0	0
ERR2698004	0.037613870114604764	0.000734646	0.005142521	0.3706288568909786	0.5481193064942698	0.002571261	0	0.004187482	0	0	0.009183074	0.019761974728181017	0	0	0.001469292	0	0.000587717	0
ERR2698006	0.004475703	0.001104394	0.001569402	0.17658684026970473	0.18664264124622182	0	0.000116252	0.003196931	0	0	0.001220646	0.6249709369913974	0	0	0	0	0	0.000116252
ERR2698021	0.010825439783491205	0.00586378	0.003307773	0.3166441136671177	0.6295293940760788	0	0.00090212	0.00496166	0	0	0.000601413	0.026161479	0	0.000601413	0.000601413	0	0	0
ERR2698052	0.011601241062997437	0.014164305949008499	0.006205315	0.5360852556319978	0.42708754890058004	0	0	0.002563065	0	0	0.002023472	0.000269796	0	0	0	0	0	0
ERR5332409	0.070800781	0.024414063	0.084472656	0.369628906	0.41015625	0	0	0.003417969	0	0	0.017089844	0.019042969	0	0	0.000976563	0	0	0
ERR5332565	0.019716885743174924	0.004903943	0.001466127	0.5513902932254803	0.4032861476238625	0	0	0.016430738119312435	0	0	0.001996967	0.000758342	0	5.0556117290192114e-05	0	0	0	0
ERR5332568	0.004094631	0.008871702	0.006938126	0.32848043676069155	0.6197679708826206	0	0	0.005459509	0	0	0.006710646	0.016492265696087353	0.00022748	0.002729754	0.00022748	0	0	0
