#OTU ID	d__Bacteria;p__Firmicutes_D	d__Bacteria;p__Proteobacteria	d__Bacteria;p__Bacteroidota	d__Bacteria;p__Actinobacteriota	d__Bacteria;p__Firmicutes_A	d__Bacteria;p__Deinococcota	d__Bacteria;p__Verrucomicrobiota	d__Bacteria;p__Firmicutes_B_370539	d__Bacteria;p__Firmicutes_C	d__Bacteria;p__Campylobacterota	d__Bacteria;p__Desulfobacterota_I	d__Bacteria;p__Cyanobacteria	d__Bacteria;__	d__Bacteria;p__Firmicutes_G	d__Bacteria;p__Fusobacteriota	d__Archaea;p__Thermoplasmatota	d__Archaea;p__Methanobacteriota_A_1229	d__Bacteria;p__Synergistota
ERR1551612	0.037127717248736467	0.13030552106468932	0.3444151029188017	0.003532642	0.44981724698763575	0	0.00972351	0.000751998	0.012084433640544937	0	0.009601091	3.4976653084066385e-05	0.002605761	0	0	0	0	0
ERR1551613	0.009101334	0.1410524782933178	0.3565720734659701	0.001547227	0.3986020350583396	0	0.076159965	0.001783862	0.009392577	0	0.004132006	9.101334255601871e-05	0.001255984	0	0	0	0	0.000309445
ERR1551614	0.010473965790068571	0.18077010021852158	0.41863210509130183	0.000753523	0.35699394670082635	0	0.011202371084821541	0.001456811	0.013864818	0	0.00409414	0.000527466	0.001080049	0	0	0	0	0.000150705
ERR1551615	0.025234914	0.1392445497378018	0.4596853621529534	0.000559001	0.3545132696249368	0	0.003806532	0.000692097	0.013069981632816035	0	0.003114436	7.985732158543403e-05	0	0	0	0	0	0
ERR1551616	0.012830990519777706	0.17595619483491337	0.5229650212487741	0.001007955	0.2751171406777814	0	0.001852457	0.000898987	0.006892231	0	0.001988667	0.000163452	0.000326904	0	0	0	0	0
ERR1597047	0.040522408	0.1137847750245997	0.40477681366848556	0.011271133375078271	0.4237409428392522	0	0.001699615	0	0.002325789	0.000357814	0.001520708	0	0	0	0	0	0	0
ERR1597078	0.030569873997709048	0.8268184421534936	0.008233104	0.000214777	0.13029782359679268	0	0.001861397	0	0.000357961	0	0.000429553	0	0	0	0	0	0.001217068	0
ERR1597120	0.059555237	0.018121616179694842	0.4531746386862947	0.002774173	0.404895074	0	0.03906215	0.001566066	0.008725223	0	0.009575372	0	0.000268468	0.000357958	0	0	0.001924023	0
ERR1597129	0.08040201	0	0.4957286432160804	0.005527638	0.41331658291457285	0	0.004271357	0	0.000753769	0	0	0	0	0	0	0	0	0
ERR1597252	0.047441501671380816	0.013756749807148368	0.3543327333504757	0.007328362	0.5561841090254565	0	0.001928516	0	0.017099511442530215	0	0.000257136	0	0	0.000385703	0	0	0.001285678	0
ERR1678466	0.020713867758923348	0	0.4289057928613224	0.026916325336454067	0.4796957284961966	0	0	0	0.043183148	0	0.000585138	0	0	0	0	0	0	0
ERR1841499	0.072718721	0.16462841015992474	0.203104421	0.00639699	0.5305738476011289	0	0.00056444	0	0.004045155	0.00028222	0.009877705	0.001693321	0.001034807	0	0	0	0.005079962	0
ERR1841516	0.014175600248073005	0.003986888	0.5052715513422521	0.003809693	0.45113847789492334	0	0	0	0.016833525294586694	0	0.004784265	0	0	0	0	0	0	0
ERR1841538	0.092748433	0.013786929	0.2836168307967771	0.010026857654431513	0.5536257833482543	0	0.03393017	0.001253357	0.003043868	0	0.006535363	0	0.000179051	0.00080573	0	0	0.000447628	0
ERR1841571	0.044135676338373515	0.007601144	0.5001225991009399	0.00359624	0.4358806702084185	0	0.00596649	0	0.002206784	0	0.000490396	0	0	0	0	0	0	0
ERR1841606	0.046695402	0.029294380587484035	0.4640006385696041	0.007662835	0.421455939	0	0.017879948914431672	0.004150702	0.001516603	0	0.00199553	0.002314815	0	0.000319285	0	0	0.002713921	0
ERR1841637	0.006915195	0.012698811843842334	0.27993964921103914	0.019299679386433646	0.6510341359150059	0	0	0.000377192	0.023700257748161188	0	0.006035079	0	0	0	0	0	0	0
ERR1841689	0.049636175	0.000519751	0.556912682	0.003118503	0.14176195426195426	0	0	0	0.24805093555093555	0	0	0	0	0	0	0	0	0
ERR1841731	0.1759656652360515	0.010729614	0.49141630901287553	0.035765379	0.2739628040057225	0	0.007153076	0	0.005007153	0	0	0	0	0	0	0	0	0
ERR1841782	0.053460889	0.026047109896293913	0.3292869201704317	0.010451001	0.5537422622397299	0	0.004662754	0.000723531	0.003778439	0.001688239	0.003858831	0.010531393198810194	0	0.000723531	0	0	0.0010451	0
ERR1841783	0.007788162	0.011526479750778817	0.2470404984423676	0.008722741	0.6744548286604362	0	0.013239875	0	0.033177570093457946	0	0.002180685	0	0	0.00046729	0	0	0.000934579	0.00046729
ERR1841786	0.013171871680475887	0.021032504780114723	0.5445081793074145	0.007435734	0.30401529636711283	0	0.001699596	0.001699596	0.10558742298704057	0	0	0	0	0	0	0	0.000849798	0
ERR1841826	0.031312841	0.012783682849755817	0.26386095949439814	0.007756392	0.6669060614765872	0	0.007181844	0.003160011	0.005458202	0	0.000430911	0.001149095	0	0	0	0	0	0
ERR1842719	0.1070060385689241	0.001233686	0.22764755535354847	0	0.6481397311862866	0	0	0	0.015972988766963184	0	0	0	0	0	0	0	0	0
ERR1842721	0.30474934036939316	0.4393139841688654	0.047493403693931395	0	0.20844327176781002	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR1842723	0.041148059	0.039383244	0.2709455693851012	0	0.6336615270295375	0	0	0	0.011517741036596692	0	0.002322125	0.001021735	0	0	0	0	0	0
ERR1842742	0.098088434	0.036493532	0.15755937439660167	0.014867735083993049	0.6754199652442556	0	0	0.005599537	0.002703225	0	0.009268198	0	0	0	0	0	0	0
ERR1842759	0.071801761	0.033139274518584866	0.16106881624123004	0	0.729213315	0.001642036	0	0	0	0	0	0.003134796	0	0	0	0	0	0
ERR1842776	0.025831703	0.004696673	0.31569471624266143	0.002504892	0.6165949119373777	0	0	0.001252446	0.031076321	0	0.001174168	0	0	0	0	0	0.001174168	0
ERR1842833	0.000841043	0.000373797	0.6728343145500421	0	0.3158583309971031	0	0	0	0.010092514718250631	0	0	0	0	0	0	0	0	0
ERR1842917	0.006814521	0.44430677735100976	0.097261802	0.029240490645521002	0.4006938421509107	0	0	0.002849709	0.018832858381860985	0	0	0	0	0	0	0	0	0
ERR1843483	0.003743892	0.002855511	0.35465448315248427	0.000951837	0.2943080144679231	0	0.339996193	0.000190367	0	0.000126912	0.001840218	0	0.000190367	0	0	0	0.000444191	0.000698014
ERR1843500	0.011381388083017184	0	0.2510600312430261	0.010935059138585137	0.6474001338986833	0	0.052108904	0.001562151	0.025106003	0	0	0	0.000446329	0	0	0	0	0
ERR1843522	0.012889097450336305	0.003003285	0.21066791803535118	0.00259659	0.7518848740810261	0	0.005599875	0.00021899	0.008571875	0	0.002878148	0	0.001220084	0	0	0	0.000469263	0
ERR1843557	0.12602609727164887	0.000284698	0.062586002	0.086737841	0.7128825622775801	0	0.000996441	0	0.00569395	0	0	0	0.000237248	0	0	0	0.00455516	0
ERR1843593	0.000581903	0.9271166715158569	0.057753855106197266	0.00203666	0.006400931	0.000290951	0	0	0.00509165	0	0.000727379	0	0	0	0	0	0	0
ERR1843624	0.006080317	0.021069005	0.1832579185520362	0.006033183	0.7705033936651584	0	0	0.001131222	0.010982277526395173	0	0.000942685	0	0	0	0	0	0	0
ERR1843679	0.013321552368653572	0.005097533	0.6171413036090532	0.072181064	0.25997417250050975	0	0.005913138	0	0.021885407462788012	0	0.00305852	0	0	0	0	0	0.001427309	0
ERR1843730	0.013048368953880765	0.005399325	0.4137232845894263	0.022497188	0.5376827896512936	0	0.000899888	0.000899888	0.005849269	0	0	0	0	0	0	0	0	0
ERR1843787	0.10517519250283532	0.000537217	0.01862353	0.007162896	0.7361666567181997	0.000835671	0.12714140750910286	0	0.001850415	0	0.002507014	0	0	0	0	0	0	0
ERR1843788	0.012164429530201342	0.000419463	0.097595078	0.007550336	0.8512304250559284	0	0.017058165548098435	0.002936242	0.011045861	0	0	0	0	0	0	0	0	0
ERR1843847	0.003565292	0.010309278350515464	0.6872852233676976	0	0.26847079037800686	0	0.014390034364261168	0.000257732	0.014604810996563574	0	8.59106529209622e-05	0.000515464	0.000171821	8.59106529209622e-05	0	0	0.000257732	0
ERR1844552	0.011962823226281403	0.004263673	0.22324468574583603	0.002821999	0.7361123891905156	0	0.00659489	0.000214717	0.009355541	0	0.003098064	0	0.002239195	0	0	0	9.202171712524156e-05	0
ERR1844565	0.12452653729249474	0.000748188	0.061211129	0.092027122	0.711386486	0	0.000981997	0	0.00402151	0	0	0	0.001028758	0	0.000187047	0	0.003881225	0
ERR1844580	0.000531773	0.9179739431002393	0.066471683	0.000664717	0.009173092	0	0	0	0.003988301	0	0.000664717	0	0.000531773	0	0	0	0	0
ERR1844625	0.014701878573373264	0.007078682	0.43071059079771307	0.025592159	0.5072148107813776	0	0	0.001361285	0.007350939	0.001089028	0	0	0.004900626	0	0	0	0	0
ERR1844657	0.08311549	0.000636772	0.019036128	0.006233662	0.6430055633755614	0.000636772	0.24358200951806422	0	0.001876801	0	0.001541658	0	0.000335143	0	0	0	0	0
ERR1845766	0.010429390209527389	0.035140468	0.5788781358639481	0.001315419	0.3579817720567509	0	0.003006671	0.000375834	0.000751668	0	0.012120642675937236	0	0	0	0	0	0	0
ERR1845820	0.042502952	0.039655532	0.5448989513160636	0.003333565	0.36106674074588513	0	0.003194666	0.000208348	0.003403014	0	0.000416696	0	0	0.000138899	0	0	0.001180638	0
ERR1845878	0.024157764995891538	0.001807724	0.059326212	0.032484251	0.7781429745275267	0	0.011010682004930156	0.001588606	0.090276637	0.000602575	0.000602575	0	0	0	0	0	0	0
ERR1845916	0.084902544	0.004955401	0.4053518334985134	0.029402048232573506	0.4449950445986125	0.00066072	0.013875123885034688	0.00066072	0.012884044	0	0	0	0	0	0	0	0.002312521	0
ERR1845941	0.000544204	0.003166279	0.4948547964181467	0.006134666	0.15539504279424132	0	0.33503191015682976	0.000123683	0.001459457	0	0.002696285	0	0	0.000148419	0.000197892	0	0	0.000247366
ERR1845999	0.033787703	0.091538573	0.3215269721577726	0.00337152	0.5309599767981439	0	0.010912122969837587	0.000580046	0.00587297	0.000362529	0.001087587	0	0	0	0	0	0	0
ERR1846012	0.051679869	0.015624146408085222	0.2515706091231904	0.005025949	0.647691887	0	0.005954657	0.00016389	0.014586178639715924	0	0.006774105	0.000273149	0.000437039	0.00021852	0	0	0	0
ERR1846052	0.057414928	0.023946226	0.3555524436353452	0.015684077860243662	0.48620641366755357	0	0.007842039	0.001400364	0.048872706903794985	0	0.001820473	0	0.001260328	0	0	0	0	0
ERR1846070	0.004855842	0.011272490786906569	0.5973986559722523	0.012789941469759376	0.28380663342727075	0	0.061781921	0.000260134	0.027530890960329502	0	0.00030349	0	0	0	0	0	0	0
ERR1846158	0.005443866	0.4937204527004441	0.32873310730146604	0.00133709	0.15534119669547777	0	0.000191013	0.000477532	0.012224822119287522	0	0.002387661	0	0.00014326	0	0	0	0	0
ERR1846159	0.04994154	0.002672457	0.3621179221646902	0.015366628	0.3118423250375814	0	0.004008685	0	0.24152330048438284	0	0.012527142141306163	0	0	0	0	0	0	0
ERR1846178	0.009559577	0	0.8048253101172186	0.011152839421873222	0.14043473312848526	0	0	0	0.026061226812336406	0	0.007966314	0	0	0	0	0	0	0
ERR1854685	0.003143373	0.006461377	0.27079573898364284	0.017346760579777635	0.695092846	0	0.003900111	0	0.00098958	0.000349264	0	0	0.000349264	0	0	0	0.001571686	0
ERR1854688	0.002434025	0	0.5379622512597148	0.001110257	0.32436587240584164	0	0.11136732428046801	0	0.010590144333418738	0.000640533	0.009522589	0	0	0.000256213	0.00175079	0	0	0
ERR2032171	0.006586538	0.002644231	0.661201923	0.002548077	0.2929326923076923	0	0.017067308	9.615384615384615e-05	0.016682692307692308	0	0	0	0.000240385	0	0	0	0	0
ERR2032177	0.003238866	0.027272727	0.5316157526683842	0.001950681	0.42050055207949943	0	0.002061097	0.000220832	0.010894368789105631	0	0.001693044	0.000220832	0.000331248	0	0	0	0	0
ERR2032210	0.1327260260554413	0.002252914	0.17283769223234402	0.004016064	0.5374669409344696	0	0.022088353	0	0.11783720246841023	0	0.008472916	0.001126457	0.000636693	9.795278675678323e-05	0	0	0.000440788	0
ERR2032213	0.008373994	0.00890149	0.13161018066728208	0.001681393	0.830542002	0	0.002802321	0.001681393	0.010681788	0.00042859	0.00151655	0.000989054	0.000395622	0.000395622	0	0	0	0
ERR2032271	0.007594937	0.02600211	0.6104430379746836	0.005274262	0.3328059071729958	0	0.000949367	0	0.011814346	0.000316456	0.002531646	0.002109705	0	0	0	0	0.000158228	0
ERR2032272	0.011724843	0.012208895821007907	0.6897757220459313	0.008067552	0.25289087290915935	0	0.001936213	0	0.020706717581885657	0	0.002581617	0	0	0	0	0	0.000107567	0
ERR2032273	0.009264218	0.042304809	0.677198244	0.010710078	0.23369390596551354	0	0.003266574	0	0.019063939166755917	0.000321302	0.002516868	0.00133876	0	0	0	0	0.000321302	0
ERR2032319	0.009508882	0.000992685	0.4218390804597701	0.01123302	0.5507836990595611	0	0	0	0.0053814	0	0.000261233	0	0	0	0	0	0	0
ERR2032320	0.005798798	0.0007448	0.5023141990743204	0.004043198	0.47986380805447676	0	0	0.002287599	0.004841198	0	0	0	0	0.0001064	0	0	0	0
ERR2032321	0.007457847	0	0.5428015564202334	0.002846231	0.4388240380458279	0	0	0	0.007890186	0	0	0	0	0.000180141	0	0	0	0
ERR2032349	0.019656687	0.027673355	0.3338919335114815	0.026858100457448256	0.5653788667965035	0	0.000498211	0	0.023144164137868562	0.000407627	0.000724671	0	0.000769962	0	0.000996422	0	0	0
ERR2032350	0.014374059836202574	0.013872639144242018	0.31358292941110927	0.071173882	0.5591676416513455	0	0.003482088	0	0.021756087	0.00033428	0.001169982	0	0.000863558	0.00016714	5.5713410217839434e-05	0	0	0
ERR2032351	0.00314096	0.047833697	0.6337785024096675	0.000887141	0.28220682379456685	0	0.001102932	7.193037140048433e-05	0.029131800417196155	0	0.001702352	0	0.000143861	0	0	0	0	0
ERR2032352	0.008392126	0.050722576	0.4740270823850706	0.005518889	0.4217683204369595	0	0.011407601	0	0.026655666818388712	0	0.001223259	0	0.000284479	0	0	0	0	0
ERR2032358	0.001476278	0.011097536	0.8334860517206272	0.001527184	0.12807982081042557	0	0.001985339	0.000254531	0.021686010995723884	0	0	0	0.000407249	0	0	0	0	0
ERR2032410	0.005510639	0.022002333	0.48823458428864486	0.004022364	0.4620489923977314	0	0.001287157	0	0.016049233739592134	0.00044246	0	0	0	0	0.000402236	0	0	0
ERR2032418	0.003565792	0.010814286549365757	0.5779505465598878	0.001812124	0.38802829251183724	0	0.00438417	0	0.002045946	0	0.001753668	0.009469808	0	0.000175367	0	0	0	0
ERR2032419	0.004897755	0.020306020306020307	0.7721292721292722	0.001608752	0.19744744744744744	0	0.001287001	0	0.00039325	0	0.001430001	0.000500501	0	0	0	0	0	0
ERR2032420	0.004992216	0.012990498684846207	0.662998551	0.002415589	0.3094100595845188	0	0.004992216	0	0.000751516	0	0.000858876	0.000590477	0	0	0	0	0	0
ERR2032421	0.007911798	0.036225779	0.21292260356763487	0.002490751	0.6526134573825134	0	0.022233617816197208	0.00029303	0.001025603	0	0.006336764	0.057800081	0	0.000146515	0	0	0	0
ERR2032426	0.065254527	0.000204988	0.027810044414075846	0.005944653	0.8662111376836351	0	0	0.00204988	0.032524769	0	0	0	0	0	0	0	0	0
ERR2032437	0.051931701943504605	0.008261862	0.021166103	0.003776851	0.8875599968526241	0	0	0.00125895	0.026044535	0	0	0	0	0	0	0	0	0
ERR2032462	0.010480795	0.001982853	0.18329115836386298	0.008686785	0.7647769762435321	0	0.000113306	0	0.028288703402953506	0	0.002020622	0.000151075	0	0	0.000207727	0	0	0
ERR2032497	0.008961023	0.008710365	0.327233989	0.005451811	0.611041484	0	0.005326482	0.001691941	0.022433888958516106	0	0.008271713	0.00056398	0	0.000187993	0	0	0	0.000125329
ERR2032600	0.13784817039868924	0.008083015	0.45144729655925725	0.008083015	0.3686510103768433	0	0.000873839	0.00032769	0.019989077007099947	0	0.004696887	0	0	0	0	0	0	0
ERR2032603	0.007611444	0.056074518	0.596833001	0.000239521	0.27031270791749834	0	0.028023952095808383	0	0.040399201596806385	0	0.000505655	0	0	0	0	0	0	0
ERR2032607	0.028598421979930035	0.013507647524449098	0.19449480376886347	0.047366136	0.6851620151673774	0	0.024998084927099557	0	0.005592013	0	0.000280877	0	0	0	0	0	0	0
ERR2032721	0.17742616033755274	0	0.081223629	0.003797468	0.7031645569620253	0	0.011603375527426161	0.004008439	0.018776371308016876	0	0	0	0	0	0	0	0	0
ERR2032728	0.003980421	0.019848313700177506	0.5334301543757732	0.003711473	0.39164111666935614	0	0.003711473	0	0.04044968	0.000215158	0.00301221	0	0	0	0	0	0	0
ERR2032733	0.0056932	0.005728343	0.5178703215603585	0.010226673695308382	0.33979968371112285	0	0.084097698	0.000456862	0.015533298190124759	0	0.007836936	0	0	0	0	0	0	0.012756985
ERR2032739	0.024256360804094653	0.000519249	0.4330539277501669	0.000741785	0.2605889770788517	0	0.21051850752911505	0	0.069282694	0	0	0	0.001038499	0	0	0	0	0
ERR2032769	0.012960983	0.005255657	0.2418492784607162	0.008996971	0.7203812577944059	0	0.000178158	0	0.009798682	0	0.000579013	0	0	0	0	0	0	0
ERR2032790	0.069436113	0.010797840431913617	0.3564787042591482	0.032393521	0.5011997600479904	0	0.00419916	0	0.023845231	0.00029994	0.00134973	0	0	0	0	0	0	0
ERR2032802	0.011076923076923076	0.022820512820512822	0.6164615384615385	0.041333333	0.2712820512820513	0	0	0	0.034512820512820515	0	0.002512821	0	0	0	0	0	0	0
ERR2032842	0.00713005	0.007362093	0.3619871321590549	0.012825651	0.5924691488239637	0	0	0.000400802	0.013585064866575255	8.437928488556059e-05	0.00350174	0	0	0	0	0	0.000653939	0
ERR2033459	0.013253012	0.042525658	0.49058456046407856	0.005354752	0.4252565818830879	0	0.004194556	0.000446229	0.012360553324408746	0	0.004640785	0.000535475	8.92458723784025e-05	0.000133869	0	0	0.000624721	0
ERR2033473	0.004073993	0.028077515965646335	0.6444982749761433	0.003193129	0.3112016442780592	0	0	0	0.006496366	0.000293621	0.001211187	0	0	0	0.000954269	0	0	0
ERR2056768	0.003066	0.8299177021139261	0.067855414	0.000242053	0.092383411	0	0.000161368	0.000322737	0.006051315	0	0	0	0	0	0	0	0	0
ERR2056874	0.081938012	0.002493766	0.12682579266120414	0.00641254	0.7125044531528322	0	0.002493766	0.001425009	0.063769149	0	0.002137513	0	0	0	0	0	0	0
ERR2056988	0.018607033117104814	0.056162513	0.5201433936497099	0.001707067	0.3668487538409013	0	0	0	0.034824172	0	0.001707067	0	0	0	0	0	0	0
ERR2057047	0.003224321	0.000978812	0.9234223859972363	0.002648549	0.054180101	0	0	0	0.014106402579456471	0	0.001439429	0	0	0	0	0	0	0
ERR2057053	0.016715116279069766	0.006944444	0.34270025839793283	0.018653100775193797	0.5992409560723514	0.000565245	0.008478682	0.000403747	0.000645995	0	0.003552972	0	0.002099483	0	0	0	0	0
ERR2057127	0.015235862877234104	0.46996777029006737	0.091708175	0.014356870788162907	0.3568707881629065	0	0.025197773	0	0.013770876	0.000585995	0.003222971	0.009082918	0	0	0	0	0	0
ERR2057130	0.052013302	0.033795995	0.2941878117545001	0.010012289452757898	0.5861707511024362	0	0.000325309	0	0.018651052	0.000975927	0.002494036	0.001373527	0	0	0	0	0	0
ERR2057133	0.14542286556761827	0.001340303	0.20225170888620828	0.014609301702184694	0.5851762498324622	0	0.001206273	0	0.045704329178394315	0	0.002546576	0	0	0	0	0	0.001742394	0
ERR2057160	0.003204425	0.007813529	0.37790263816338177	0.009964444	0.5809226987401782	0	0.011193538475044994	0	0.007418463	0.00035117	0.001229094	0	0	0	0	0	0	0
ERR2057186	0.021825669	0.000686342	0.20398078242964995	0.011599176389842142	0.7027453671928621	0	0.024845573	0.000892244	0.029855868222374744	0.000343171	0.002539465	0	0.000137268	0	0.000549073	0	0	0
ERR2057223	0.022536338	0.010445837	0.8291772236298173	0.009156776	0.10814775303373783	0	0	0	0.020536071476196825	0	0	0	0	0	0	0	0	0
ERR2091860	0.003983206	0.004413823	0.898751211	0.013941220798794273	0.059263645	0	0.000269136	0	0.019054795995263215	0	0.000322963	0	0	0	0	0	0	0
ERR2091918	0.005545697	0	0.6272182786157942	0.001441881	0.33229813664596275	0	0.024622892635314995	0	0.008873114	0	0	0	0	0	0	0	0	0
ERR2091924	0.008277508	0.000693001	0.29144529144529147	0.005043505	0.6816046816046816	0	0.001540002	0	0.010241010241010241	0	0.001155001	0	0	0	0	0	0	0
ERR2091933	0.009117865	0.000444774	0.36464047442550035	0.042550037064492216	0.5564862861378799	0	0.000296516	0	0.026464047442550036	0	0	0	0	0	0	0	0	0
ERR2091949	0.033759231	0.011428906341577776	0.2510842808580471	0.010022272	0.5989919118508967	0	0.075430782	0.000293049	0.006095417	0	0.0077951	0.003164928	0.000586098	0.000293049	0	0	0.001054976	0
ERR2092054	0.085094549	0.003337041	0.14265850945494996	0.079532814	0.6754727474972191	0.001112347	0.00083426	0	0.011401557285873193	0	0	0	0.000556174	0	0	0	0	0
ERR2092061	0.014143426294820717	0	0.597011952	0.008366534	0.37838645418326694	0	0	0	0.002091633	0	0	0	0	0	0	0	0	0
ERR2092069	0.024140357048632485	0.001802832	0.5662650602409639	0.001319145	0.35889543575762906	0	0.021721924193122858	0	0.024711986632662036	0.000175886	0.000659573	0	0	0.000307801	0	0	0	0
ERR2092105	0.014730006835269992	0	0.19904306220095694	0.062474367737525634	0.7134996582365003	0.000136705	0.000170882	0.000444293	0.008851675	0	0	0	0.000649351	0	0	0	0	0
ERR2092169	0.006495695	0.017281000091920212	0.45322793148880103	0.013297790850874774	0.46511627906976744	0	0.011122345803842264	0.00012256	0.025768299782455494	6.128014216992984e-05	0.006403775	0.000490241	0	0	0	0	0.000612801	0
ERR2092236	0.007844456	0.000112064	0.48058497226424607	0.00829271	0.48971815991483164	0	0	0	0.012943352	0	0	0	0.000280159	0.000224127	0	0	0	0
ERR2092260	0.006103028	0.030544066178810055	0.6073814826598791	0.012032510918925174	0.31813843172417783	0	0.001214821	0	0.017094264310299943	0.000549562	0.006826136	0	0	0	0.000115697	0	0	0
ERR2092261	0.004726855	0.021878587	0.5708353028563711	0.004017827	0.37970153285164426	0	0.002768587	0.00010129	0.009892633	0.002734823	0.003139982	0	0	0	0.00020258	0	0	0
ERR2092262	0.00090611	0.034216431	0.5994131860545392	0.004746289	0.3038488091128754	0	0.021530894028305145	8.629616845012081e-05	0.03197273	0	0.003192958	0	8.629616845012081e-05	0	0	0	0	0
ERR2092267	0.006004879	0.047898292362544566	0.5134640645524489	0.003659223	0.4097860761869019	0	0.002627135	0	0.015340589228748359	0	0.001219741	0	0	0	0	0	0	0
ERR2092268	0.005105762	0.042044389	0.508856934	0.005053663	0.41163905387100136	0.000729395	0.000729395	0	0.022090237	0	0.003751172	0	0	0	0	0	0	0
ERR2092269	0.004524087	0.052945958364259714	0.55239812	0.001307744	0.3708337751387269	0	0.002014633	0	0.013254161806807338	0	0.002615488	0	0.000106033	0	0	0	0	0
ERR2092270	0.003790605	0.059210210642483566	0.5972841994146154	0.001487453	0.30444796314956096	0	0.000719735	0	0.027301952881339665	0	0.005757881	0	0	0	0	0	0	0
ERR2092271	0.011935483870967743	0.023629032258064515	0.740766129	0.00108871	0.21810483870967742	0	0.000725806	0.000645161	0.002258065	0	0.000403226	0.000443548	0	0	0	0	0	0
ERR2092272	0.007034413	0.020293522267206477	0.7857034412955466	0.000404858	0.18289473684210528	0	0.000379555	0.000632591	0.001847166	0	0.000151822	0.000506073	0	0.000151822	0	0	0	0
ERR2092273	0.012669092906681315	0.033887249	0.7010574744214791	0.000995674	0.24565680148321087	0	0.000721005	0.000892673	0.00267802	0	0.000927007	0.000343336	0	0.000171668	0	0	0	0
ERR2092274	0.004685927	0.01893734	0.7744171636588956	0.001123073	0.18306095577414608	0	0.001471613	0.000425993	0.015451940206025869	0.00011618	0.000309813	0	0	0	0	0	0	0
ERR2092294	0.003874641	0.015524921584649042	0.7239516065262659	0.003716492	0.1676111652916524	0	0.008513667	0.001212473	0.075041514	0	0	0	0.00055352	0	0	0	0	0
ERR2092295	0.005868281	0.015549076773566569	0.781752261	0.001831502	0.16135904911415117	0	0.000523286	0.001607236	0.031210286	0	0	0	0.000299021	0	0	0	0	0
ERR2092296	0.004930279	0.012848605577689243	0.8190239043824701	0.003486056	0.1250996015936255	0.000149402	0.003585657	0.001344622	0.029282868525896413	0	0	0	0.000249004	0	0	0	0	0
ERR2092304	0.016291327	0.044414138808005606	0.5378718071578636	0.0024695	0.3825144668460433	0.000516015	0.008035089	0.000147433	0.003722679	0	0	0.003870112	0	7.37164129593454e-05	0	0	7.37164129593454e-05	0
ERR2092305	0.015172346066974369	0.040410488	0.2655406068938427	0.001227536	0.31316900716881074	0	0.3599135814592949	0.000392812	0.002160464	0.000834725	0.000196406	0.000245507	0	0	0	0	0.000736522	0
ERR2092306	0.022935257262198597	0.031061325232580216	0.4808050123409911	0.000797418	0.4432124549079172	0	0.009189292	0.000265806	0.002544143	0	0.00049364	0.008202013	0.000151889	0.000341751	0	0	0	0
ERR2092307	0.017799087057896294	0.017076614889494596	0.5335456963646514	0.002988408	0.4111195034645824	0	0.013497093691504385	9.851893205477652e-05	0.002003218	0	0.000295557	0.001018029	0	0.000164198	0	0	0.000394076	0
ERR2092338	0.008501964	0.089146323	0.5944911251429423	0.000596629	0.29876199472977677	0	0	0	0.002436235	0	0.000696067	0.005369661	0	0	0	0	0	0
ERR2092339	0.001487054	0.034071028691392585	0.720127712	0.000918474	0.23622288313505949	0	0	0.000218684	0.004854794	0	0.001618265	0.000174948	0.000306158	0	0	0	0	0
ERR2092340	0.004221536	0.039947073	0.5291412009325185	0.00094512	0.4106546531409489	0	0	0	0.002488816	0	0.000882112	0.011561968369982988	0.00015752	0	0	0	0	0
ERR2092341	0.006556353	0.016703090852325943	0.6143719429701322	0.000624415	0.3562805702986783	0	0	0	0.005307524	0	0	0	0.000156104	0	0	0	0	0
ERR2092358	0.089596203	0.008386859	0.19412510739270958	0.022133126048357404	0.6341692918217895	0	0.011005196	0.001063699	0.008100479	0	0.009286912	0.019310232	0.000981876	0.000981876	0	0	0.000859142	0
ERR2092359	0.06909928	0.004689032	0.39174730380664136	0.004092246	0.48608210068630375	0	0.003879108	0.000511531	0.008056609	0	0.010060104863804936	0.019225030904983162	0.001108317	0.001193572	0	0	0.000255765	0
ERR2092367	0.008602151	0.021336706725701034	0.4928526249209361	0.003837234	0.43415559772296014	0	0.000801181	0.000590344	0.009065992	0	0.019228336	0.009529833	0	0	0	0	0	0
ERR2092368	0.005839543	0.024796269664879942	0.512398135	0.003486295	0.4109469647448468	0	0.000827995	0.000305051	0.009892361	0	0.020046193402187648	0.011461193184294243	0	0	0	0	0	0
ERR2092374	0.048939034	0.014890753414850662	0.20354514475530483	0.005784485	0.7084562297757796	0	0.004610406	0.001546347	0.00793219	0.00377996	0.000515449	0	0	0	0	0	0	0
ERR2092385	0.004443576	0.018555594	0.43268714292690075	0.001220763	0.523951365	0	0	0	0.016309390106938815	0	0.00283217	0	0	0	0	0	0	0
ERR2092386	0.006138628	0.025326224217763434	0.5712080819419111	0.000526168	0.377648379	0	0.000210467	0	0.015890276413638278	0	0.003051775	0	0	0	0	0	0	0
ERR2092387	0.004169954	0.013298771554153049	0.3479093880311056	0.001127015	0.5991209286599797	0	0.00078891	0	0.031331004	0	0.002254029	0	0	0	0	0	0	0
ERR2092388	0.003887399	0.027926720285969615	0.6265415549597855	0	0.32819481680071494	0	0	0	0.009606792	0	0.003842717	0	0	0	0	0	0	0
